order_id,customer_name,items,total_price,status
78f9b579-bdc6-413e-af0b-32cce939640a,Donald Dixon,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}]",26.97,COMPLETED
99078bcc-8825-4410-8276-bb5ff54ec726,Mark Galvan,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}]",25.98,COMPLETED
4f856943-ddf6-425e-8cae-525f06009493,Eduardo Garcia,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}]",114.9,COMPLETED
cecf4006-7704-43f8-b582-db2e6e808b21,Sean Ramirez,"[{""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}]",142.86,COMPLETED
c943e537-af8f-4d01-9f69-b08dd0f0d047,Craig Huff,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}]",38.97,COMPLETED
71917e26-8de7-49bc-bb10-27c71338f21b,Kelsey Gordon,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}]",82.93,COMPLETED
fca39935-8f53-4933-9eb7-a7bf8127f02a,Sherry Ford,"[{""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}]",44.96,COMPLETED
5fd29e1e-2300-4269-bcba-e0c2dd2fcb64,Courtney Nielsen,"[{""name"": ""coke"", ""price"": 2.99, ""quantity"": 2}]",5.98,COMPLETED
63daa2eb-4059-49a7-80dc-9b9965483046,Cindy Gonzalez,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 3}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}]",92.9,COMPLETED
d2c4b4b1-eed9-4fea-a028-b10638ccd148,Brenda Pacheco,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}]",56.92,COMPLETED
456385ff-d00e-41df-bfcd-e981f279a12f,Ashley Williams,"[{""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}]",50.94,COMPLETED
ccd59dcc-8b12-4303-b1ef-603bf8590ff8,Jennifer Cameron,"[{""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 3}]",13.96,COMPLETED
88213f23-ad73-4389-8b29-42341dedc8ba,Jamie Norris,"[{""name"": ""coke"", ""price"": 2.99, ""quantity"": 1}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 2}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 3}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}]",71.89,COMPLETED
67642225-efea-46d4-a083-f94b4fc105c9,Cynthia Lopez,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 2}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}]",70.91,COMPLETED
669f7fb1-91e8-4bf9-89f0-1245ea9c73a1,James Sanders,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}]",56.95,COMPLETED
5e029692-5f37-4c78-aedf-e8e509c59697,Paul Murphy,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 3}]",51.95,COMPLETED
6609c21d-283c-44b3-8077-0a9ff318475b,Christopher Merritt,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}]",35.97,COMPLETED
1f92dce8-b566-49c3-9714-52681099a4f3,Michelle Rogers,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}]",71.94,COMPLETED
8283d0e0-03f8-4825-8968-987a251c4ddb,Vanessa Palmer,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 1}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}]",34.95,COMPLETED
a42b4d12-b3ad-4c5a-95dd-c50208410c6a,Ivan George Jr.,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 1}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}]",23.97,COMPLETED
a5dd6edd-94b1-4d8f-a7e5-2532bcdedde4,Madison Alvarez,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 3}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 3}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}]",120.87,COMPLETED
f56801fb-c401-4d75-bb57-698f273d9a28,Michael Munoz,"[{""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}]",80.91,COMPLETED
0763207e-ff1e-4a4b-baad-f4af9b360c74,Deborah Spence,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}]",61.95,COMPLETED
8271e8c7-47e3-4125-9ce0-765e2539f382,Cynthia Callahan,"[{""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}]",9.98,COMPLETED
edbaf7ee-cb5b-487e-88cd-9034cc635c82,Lindsey Haynes,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}]",104.9,COMPLETED
414256fb-77be-4e51-b520-ab0666472650,Kyle Watson,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}]",49.94,COMPLETED
08063e7a-f6c9-4eea-8242-f7b61f8da328,Christopher Gilbert,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}]",113.9,COMPLETED
83853dd8-2532-49ad-ae42-768918f5def5,Kathy Hubbard,"[{""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}]",86.89,COMPLETED
a60cc9f2-6aeb-4306-8d05-7a58ee3f94e4,Jesse Brown DDS,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}]",78.93,COMPLETED
6fef96df-009c-4ca3-a9e7-78d02876a683,Patricia Flores,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}]",32.97,COMPLETED
46fbfb0d-2e46-4bfc-a30f-b834bc60404a,Michael Herrera,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}]",9.99,COMPLETED
c851c983-ea92-46d8-8ccb-59bcf331bea0,Nicole Smith,"[{""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}]",88.91,COMPLETED
8f0d5a9a-f31d-4590-a70c-6ec0e98e7583,John Armstrong,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}]",72.93,COMPLETED
a9223dc3-b4a7-4bf9-a4ed-349e48aef2eb,Robert Thomas,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}]",46.95,COMPLETED
820ac6f0-e1ea-482d-aef2-60e95e7ee044,Rachel Williams,"[{""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}]",40.95,COMPLETED
76ec33a7-4733-47fc-adc5-b352a597c096,Tina Brown,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}]",55.94,COMPLETED
aa988be6-7c1d-4045-a11d-eed034cd7a47,Walter Spencer,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}]",68.93,COMPLETED
27a426f5-9408-478b-89aa-1c8ce6939244,Justin Hill,"[{""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}]",42.95,COMPLETED
458a75cf-603f-41fc-b92e-84843053cd39,Eric Rocha,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}]",38.97,COMPLETED
1d4bc939-d865-4c5c-9f76-0f744d26e4f2,Denise Franklin,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}]",81.9,COMPLETED
14d8129f-2d66-4401-a000-51d03ae2a5b1,Sean Mercado,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}]",63.94,COMPLETED
4fff442c-e86a-4ff3-8d26-29140d63fec9,Michelle Rice,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 3}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}]",86.88,COMPLETED
2bfb3899-bf85-410a-b13f-1e4f6e1c941a,Francisco Freeman,"[{""name"": ""coke"", ""price"": 2.99, ""quantity"": 1}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}]",80.91,COMPLETED
27e5204e-246d-4766-b194-fdde1caba93b,Kathryn Nguyen,"[{""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 3}]",92.91,COMPLETED
c5e38c1b-cd9a-4515-ae4c-d7113626cebf,Megan Simpson,"[{""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}]",89.91,COMPLETED
94e47774-c6f0-489e-b135-35ec61de7c94,Sara Fletcher,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}]",118.9,COMPLETED
2602de73-44ac-4617-8b83-ebd2bc2dc981,Todd Henry,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}]",45.94,COMPLETED
dff0cc9f-22e1-475a-97ac-3e11b795cc05,Kimberly Chang,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}]",25.98,COMPLETED
76009a7f-c610-4b25-a768-6665ce0e1fc3,Robert Davenport,"[{""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}]",102.91,COMPLETED
8c983f6c-277f-4a60-ae5d-43c5dda1ccf6,Amanda Hill DDS,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}]",11.99,COMPLETED
aecb006f-396c-44f1-aec0-135e81244f9d,Michael Barber,"[{""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}]",32.97,COMPLETED
f29baedd-dae5-4f7e-9395-a885dea5dd64,Brooke Foley,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}]",32.97,COMPLETED
b860fdda-0bb8-48da-98df-005bed823cd8,Ms. Rachel Le,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}]",49.96,COMPLETED
fdc9ea28-5569-4479-810d-eaffeb1bd0a6,Megan Martinez,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}]",39.95,COMPLETED
bf94c944-ea0b-4d24-a7c8-342ed01c4432,Lisa Allen,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}]",38.97,COMPLETED
45d792f8-756f-4967-b42f-349e6d451e4e,Penny Dillon,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}]",121.88,COMPLETED
a2baceed-8d8c-4cff-b277-88d60582ff3e,Tyler English DDS,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 3}]",92.9,COMPLETED
42275fb6-0c73-4d02-a40a-e39f908e6de4,Roger Evans,"[{""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}]",42.96,COMPLETED
fd5e67c1-230b-4fb2-8a42-06de13d22731,Andrew Ramirez,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 3}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}]",72.9,COMPLETED
1c747ced-4515-4ed5-b3d4-e497eeb8556c,Shannon Roberts,"[{""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 3}]",66.92,COMPLETED
a627516d-6e64-4edb-b60d-a10c7c302bff,Jordan Dominguez,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 3}]",92.9,COMPLETED
733746e8-fc19-4079-bdf8-07ec7780d251,Daniel Mcclain,"[{""name"": ""coke"", ""price"": 2.99, ""quantity"": 2}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 1}]",8.97,COMPLETED
ec9cb334-cbf2-4b9e-8edf-12a4aa4944b0,Sean Prince,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}]",77.93,COMPLETED
be01dae7-0cbd-4590-8f87-552a5dbc564b,Mrs. Jennifer Greene,"[{""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}]",122.87,COMPLETED
dcf60631-d563-4cc4-a376-fd320e2bbd84,Alfred Tucker,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}]",67.94,COMPLETED
8d8ccc1a-5f94-414d-96ba-43834bde8dab,Thomas Black,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 2}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}]",40.93,COMPLETED
115a9be9-3532-439b-abcc-c8a92a00e897,Kevin Luna,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}]",8.99,COMPLETED
86b73b69-afc1-46ea-834f-e4fd8ec8dc8c,Deborah Reynolds,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}]",43.96,COMPLETED
58316a49-4ea4-4378-9153-a69cd9731465,Michael Garrett,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}]",38.97,COMPLETED
3ef2050c-1d10-40da-882a-81d0da7d80a3,Holly Rodriguez,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}]",100.91,COMPLETED
7b397de1-be5b-4b88-8f18-a404d269be92,Dawn Edwards,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 3}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}]",89.92,COMPLETED
4f1eaf77-b40c-4c43-8c56-3d72198c4911,Sara Welch MD,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 3}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 3}]",88.89,COMPLETED
034ad465-4843-433e-a23f-6fa62d6091aa,Dr. Leon Miller,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 3}]",74.92,COMPLETED
104c25a3-8420-4bde-a1cd-3259e3d318cf,Robert Banks,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}]",8.99,COMPLETED
11af108d-f080-415e-8ba9-b0320ea163f4,Lawrence Jensen,"[{""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 1}]",71.9,COMPLETED
ef1e37d3-8809-445b-b95c-37b100cd4c48,Charles Coleman,"[{""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 2}]",46.95,COMPLETED
5da23048-e60a-4afb-bca0-e84f2a9a493b,Jennifer Elliott,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}]",55.94,COMPLETED
b411e35e-d104-486c-a05f-5ca90a6d8e91,John Lee,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 3}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}]",48.96,COMPLETED
dc090cab-9b49-411d-bce8-527bbc88b90a,Dawn Guzman,"[{""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 2}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 1}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}]",32.95,COMPLETED
10463079-607e-43e1-b7d5-cde2b526a41a,Allen Jackson,"[{""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""burger"", ""price"": 10.99, ""quantity"": 1}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}]",46.96,COMPLETED
6f9a1d6d-2ab3-4416-9ba5-7512a7d73638,Luke Hughes,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 1}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}]",86.92,COMPLETED
07b791e0-f80c-45b4-a77f-73446022e8e4,Tiffany Davis,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""coke"", ""price"": 2.99, ""quantity"": 3}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 2}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 3}]",100.88,COMPLETED
1c18a5d3-2e3f-497e-b940-e29fd754d357,Paul Rogers,"[{""name"": ""coke"", ""price"": 2.99, ""quantity"": 3}, {""name"": ""pizza"", ""price"": 12.99, ""quantity"": 3}, {""name"": ""fried chicken"", ""price"": 9.99, ""quantity"": 1}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 2}]",76.9,COMPLETED
79ef7663-27ae-4b27-bbd0-36dbc5194d6b,Arthur Wilkins,"[{""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 2}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}, {""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 2}, {""name"": ""spaghetti bolognese"", ""price"": 11.99, ""quantity"": 1}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 1}]",73.91,COMPLETED
9dad5412-9255-4475-ad80-d5248fa047aa,Joseph Reid,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 1}, {""name"": ""fries"", ""price"": 4.99, ""quantity"": 3}]",23.96,COMPLETED
5d916206-83d9-4a4e-86b1-9ae07ccfdc24,Lindsey Terry,"[{""name"": ""nasi goreng"", ""price"": 8.99, ""quantity"": 3}]",26.97,COMPLETED
